ItemIndex,ItemGroup,Name,ItemType,MediumGroup,LowGroup,Class,Job,Gender,IsPeriod,IsAutoActive,Limite,FunctionIndex,LevelLimite,SortIndex,CanDelete,UI_Category,Unlock
132000102,1320001,(Old)Hand Axe,1,3,2,0,0,0,1,1,10080,0,0,350506200,1,3,0
132000103,1320001,(Old)Hand Axe,1,3,2,0,0,0,1,1,21600,0,0,350506200,1,3,0
132000104,1320001,(Old)Hand Axe,1,3,2,0,0,0,1,1,43200,0,0,350506200,1,3,0
132000105,1320001,(Old)Hand Axe,1,3,2,0,0,0,1,1,72000,0,0,350506200,1,3,0
132000201,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,1440,0,0,350906500,0,3,0
132000202,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,10080,0,0,350906500,0,3,0
132000203,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,21600,0,0,350906500,0,3,0
132000204,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,43200,0,0,350906500,0,3,0
132000205,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,72000,0,0,350906500,0,3,0
132000206,1320002,(Old)Meat Axe,1,3,2,0,0,0,1,0,129600,0,0,350906500,0,3,0
132000301,1320003,(Old)Dusky HandAxe,1,3,2,0,0,0,1,1,1440,0,0,350105900,1,3,0
132000302,1320003,(Old)Dusky HandAxe,1,3,2,0,0,0,1,1,10080,0,0,350105900,1,3,0
132000303,1320003,(Old)Dusky HandAxe,1,3,2,0,0,0,1,1,21600,0,0,350105900,1,3,0
132000304,1320003,(Old)Dusky HandAxe,1,3,2,0,0,0,1,1,43200,0,0,350105900,1,3,0
132000305,1320003,(Old)Dusky HandAxe,1,3,2,0,0,0,1,1,72000,0,0,350105900,1,3,0
132000401,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,1440,0,0,350906500,0,3,0
132000402,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,10080,0,0,350906500,0,3,0
132000403,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,21600,0,0,350906500,0,3,0
132000404,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,43200,0,0,350906500,0,3,0
132000405,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,72000,0,0,350906500,0,3,0
132000406,1320004,(Old)HandAxe-Gold,1,3,2,0,0,0,1,0,129600,0,0,350906500,0,3,0
132000501,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,1440,0,0,350906500,0,3,0
132000502,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,10080,0,0,350906500,0,3,0
132000503,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,21600,0,0,350906500,0,3,0
132000504,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,43200,0,0,350906500,0,3,0
132000505,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,72000,0,0,350906500,0,3,0
132000506,1320005,(Old)Dusky HandAxe_Cash,1,3,2,0,0,0,1,0,129600,0,0,350906500,0,3,0
132000601,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,1440,0,0,350506200,1,3,0
132000602,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,10080,0,0,350506200,1,3,0
132000603,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,21600,0,0,350506200,1,3,0
132000604,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,43200,0,0,350506200,1,3,0
132000605,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,72000,0,0,350506200,1,3,0
132000606,1320006,Hand Axe(NewBase),1,3,2,0,0,0,1,1,129600,0,0,350506200,1,3,0
132000701,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,1440,0,0,350506200,0,3,0
132000702,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,10080,0,0,350506200,0,3,0
132000703,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,21600,0,0,350506200,0,3,0
132000704,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,43200,0,0,350506200,0,3,0
132000705,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,72000,0,0,350506200,0,3,0
132000706,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,129600,0,0,350506200,0,3,0
132000710,1320007,HandAxe-Gold,1,3,2,0,0,0,1,0,525600,0,0,350506200,0,3,0
132000801,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,1440,0,0,350106200,1,3,1
132000802,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,10080,0,0,350106200,1,3,1
132000803,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,21600,0,0,350106200,1,3,1
132000804,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,43200,0,0,350106200,1,3,1
132000805,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,72000,0,0,350106200,1,3,1
132000806,1320008,Dusky HandAxe(Achieve),1,3,2,0,0,0,1,1,129600,0,0,350106200,1,3,1
132000901,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,1440,0,0,350906200,0,3,0
132000902,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,10080,0,0,350906200,0,3,0
132000903,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,21600,0,0,350906200,0,3,0
132000904,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,43200,0,0,350906200,0,3,0
132000905,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,72000,0,0,350906200,0,3,0
132000906,1320009,Dusky HandAxe(Cash),1,3,2,0,0,0,1,0,129600,0,0,350906200,0,3,0
132001001,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,1440,0,0,350906200,0,3,0
132001002,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,10080,0,0,350906200,0,3,0
132001003,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,21600,0,0,350906200,0,3,0
132001004,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,43200,0,0,350906200,0,3,0
132001005,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,72000,0,0,350906200,0,3,0
132001006,1320010,Meat Axe(NewBase),1,3,2,0,0,0,1,0,129600,0,0,350906200,0,3,0
132001101,1320011,(Bombmode)Hand Axe,1,3,2,0,0,0,1,1,60,0,0,350506200,1,3,0
133000101,1330001,(Old)Punisher,1,3,3,0,0,0,1,1,1440,0,0,350506100,1,3,0
133000102,1330001,(Old)Punisher,1,3,3,0,0,0,1,1,10080,0,0,350506100,1,3,0
133000103,1330001,(Old)Punisher,1,3,3,0,0,0,1,1,21600,0,0,350506100,1,3,0
133000104,1330001,(Old)Punisher,1,3,3,0,0,0,1,1,43200,0,0,350506100,1,3,0
133000105,1330001,(Old)Punisher,1,3,3,0,0,0,1,1,72000,0,0,350506100,1,3,0
133000201,1330002,(Old)Bluish Punisher,1,3,3,0,0,0,1,1,1440,0,0,350105800,1,3,0
133000202,1330002,(Old)Bluish Punisher,1,3,3,0,0,0,1,1,10080,0,0,350105800,1,3,0
133000203,1330002,(Old)Bluish Punisher,1,3,3,0,0,0,1,1,21600,0,0,350105800,1,3,0
133000204,1330002,(Old)Bluish Punisher,1,3,3,0,0,0,1,1,43200,0,0,350105800,1,3,0
133000205,1330002,(Old)Bluish Punisher,1,3,3,0,0,0,1,1,72000,0,0,350105800,1,3,0
133000301,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,1440,0,0,350906400,0,3,0
133000302,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,10080,0,0,350906400,0,3,0
133000303,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,21600,0,0,350906400,0,3,0
133000304,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,43200,0,0,350906400,0,3,0
133000305,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,72000,0,0,350906400,0,3,0
133000306,1330003,(Old)Punisher_Cash,1,3,3,0,0,0,1,0,129600,0,0,350906400,0,3,0
133000401,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,1440,0,0,350906400,0,3,0
133000402,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,10080,0,0,350906400,0,3,0
133000403,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,21600,0,0,350906400,0,3,0
133000404,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,43200,0,0,350906400,0,3,0
133000405,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,72000,0,0,350906400,0,3,0
133000406,1330004,(Old)Bluish Punisher_Cash,1,3,3,0,0,0,1,0,129600,0,0,350906400,0,3,0
133000501,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,1440,0,0,350906100,0,3,0
133000502,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,10080,0,0,350906100,0,3,0
133000503,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,21600,0,0,350906100,0,3,0
133000504,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,43200,0,0,350906100,0,3,0
133000505,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,72000,0,0,350906100,0,3,0
133000506,1330005,BaseballBat(NewBase),1,3,3,0,0,0,1,0,129600,0,0,350906100,0,3,0
133000601,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,1440,0,0,350506100,1,3,0
133000602,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,10080,0,0,350506100,1,3,0
133000603,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,21600,0,0,350506100,1,3,0
133000604,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,43200,0,0,350506100,1,3,0
133000605,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,72000,0,0,350506100,1,3,0
133000606,1330006,Punisher(NewBase),1,3,3,0,0,0,1,1,129600,0,0,350506100,1,3,0
133000701,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,1440,0,0,350106100,1,3,1
133000702,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,10080,0,0,350106100,1,3,1
133000703,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,21600,0,0,350106100,1,3,1
133000704,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,43200,0,0,350106100,1,3,1
133000705,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,72000,0,0,350106100,1,3,1
133000706,1330007,Bluish Punisher(Achieve),1,3,3,0,0,0,1,1,129600,0,0,350106100,1,3,1
133000801,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,1440,0,0,350906100,0,3,0
133000802,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,10080,0,0,350906100,0,3,0
133000803,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,21600,0,0,350906100,0,3,0
133000804,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,43200,0,0,350906100,0,3,0
133000805,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,72000,0,0,350906100,0,3,0
133000806,1330008,Bluish Punisher(Cash),1,3,3,0,0,0,1,0,129600,0,0,350906100,0,3,0
133000901,1330009,(Bombmode)BaseballBat,1,3,3,0,0,0,1,1,60,0,0,350506100,1,3,0
141000101,1410001,M14,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000102,1410001,M14,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000103,1410001,M14,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000104,1410001,M14,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000105,1410001,M14,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000201,1410002,IED SB,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000202,1410002,IED SB,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000203,1410002,IED SB,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000204,1410002,IED SB,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000205,1410002,IED SB,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000301,1410003,M18 White,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000302,1410003,M18 White,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000303,1410003,M18 White,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000304,1410003,M18 White,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000305,1410003,M18 White,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000306,1410003,M18 White,1,4,1,0,0,0,1,1,129600,0,0,330505500,1,4,0
141000401,1410004,M84 Stun Frag,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000402,1410004,M84 Stun Frag,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000403,1410004,M84 Stun Frag,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000404,1410004,M84 Stun Frag,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000405,1410004,M84 Stun Frag,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000501,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,1440,0,0,330105300,1,4,1
141000502,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,10080,0,0,330105300,1,4,1
141000503,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,21600,0,0,330105300,1,4,1
141000504,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,43200,0,0,330105300,1,4,1
141000505,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,72000,0,0,330105300,1,4,1
141000506,1410005,M67 mk2(Achieve),1,4,1,0,0,0,1,1,129600,0,0,330105300,1,4,1
141000601,1410006,Snow Bomb,1,4,1,0,0,0,1,0,1440,0,0,330905700,0,4,0
141000602,1410006,Snow Bomb,1,4,1,0,0,0,1,0,10080,0,0,330905700,0,4,0
141000603,1410006,Snow Bomb,1,4,1,0,0,0,1,0,21600,0,0,330905700,0,4,0
141000604,1410006,Snow Bomb,1,4,1,0,0,0,1,0,43200,0,0,330905700,0,4,0
141000605,1410006,Snow Bomb,1,4,1,0,0,0,1,0,72000,0,0,330905700,0,4,0
141000701,1410007,Poison Shell,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000702,1410007,Poison Shell,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000703,1410007,Poison Shell,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000704,1410007,Poison Shell,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000705,1410007,Poison Shell,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000801,1410008,Flash Bang,1,4,1,0,0,0,1,1,1440,0,0,330505500,1,4,0
141000802,1410008,Flash Bang,1,4,1,0,0,0,1,1,10080,0,0,330505500,1,4,0
141000803,1410008,Flash Bang,1,4,1,0,0,0,1,1,21600,0,0,330505500,1,4,0
141000804,1410008,Flash Bang,1,4,1,0,0,0,1,1,43200,0,0,330505500,1,4,0
141000805,1410008,Flash Bang,1,4,1,0,0,0,1,1,72000,0,0,330505500,1,4,0
141000901,1410009,Heart Grenade,1,4,1,0,0,0,1,0,1440,0,0,330905700,0,4,0
141000902,1410009,Heart Grenade,1,4,1,0,0,0,1,0,10080,0,0,330905700,0,4,0
141000903,1410009,Heart Grenade,1,4,1,0,0,0,1,0,21600,0,0,330905700,0,4,0
141000904,1410009,Heart Grenade,1,4,1,0,0,0,1,0,43200,0,0,330905700,0,4,0
141000905,1410009,Heart Grenade,1,4,1,0,0,0,1,0,72000,0,0,330905700,0,4,0
141000906,1410009,Heart Grenade,1,4,1,0,0,0,1,0,129600,0,0,330905700,0,4,0
141001001,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,1440,0,0,330905700,1,4,0
141001002,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,10080,0,0,330905700,1,4,0
141001003,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,21600,0,0,330905700,1,4,0
141001004,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,43200,0,0,330905700,1,4,0
141001005,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,72000,0,0,330905700,1,4,0
141001006,1410010,Aqua Bomb,1,4,1,0,0,0,1,1,129600,0,0,330905700,1,4,0
141009999,1410099,M67 Frag,1,4,1,0,0,0,1,1,0,0,0,330505500,0,4,0
142000101,1420001,IED C4,1,4,2,0,0,0,1,1,1440,0,0,330505400,1,4,0
142000102,1420001,IED C4,1,4,2,0,0,0,1,1,10080,0,0,330505400,1,4,0
142000103,1420001,IED C4,1,4,2,0,0,0,1,1,21600,0,0,330505400,1,4,0
142000104,1420001,IED C4,1,4,2,0,0,0,1,1,43200,0,0,330505400,1,4,0
142000105,1420001,IED C4,1,4,2,0,0,0,1,1,72000,0,0,330505400,1,4,0
142000501,1420005,Mr02,1,4,2,0,0,0,1,1,1440,0,0,330505400,1,4,0
142000502,1420005,Mr02,1,4,2,0,0,0,1,1,10080,0,0,330505400,1,4,0
142000503,1420005,Mr02,1,4,2,0,0,0,1,1,21600,0,0,330505400,1,4,0
142000504,1420005,Mr02,1,4,2,0,0,0,1,1,43200,0,0,330505400,1,4,0
142000505,1420005,Mr02,1,4,2,0,0,0,1,1,72000,0,0,330505400,1,4,0
142009999,1420099,IED C4 (Timebomb),1,4,2,0,0,0,1,1,0,0,0,330505400,1,4,0
211100101,2111001,(Old)UV_Muzie,2,1,1,1,1,1,1,1,1440,3037001,0,405500000,0,10,0
211100102,2111001,(Old)UV_Muzie,2,1,1,1,1,1,1,1,10080,3037001,0,405500000,0,10,0
211100201,2111002,(Old)Jin,2,1,1,1,1,1,1,0,1440,9203001,0,405900000,0,10,0
211100202,2111002,(Old)Jin,2,1,1,1,1,1,1,0,10080,9203001,0,405900000,0,10,0
211100203,2111002,(Old)Jin,2,1,1,1,1,1,1,0,21600,9203001,0,405900000,0,10,0
211100204,2111002,(Old)Jin,2,1,1,1,1,1,1,0,43200,9203001,0,405900000,0,10,0
211100205,2111002,(Old)Jin,2,1,1,1,1,1,1,0,72000,9203001,0,405900000,0,10,0
211100301,2111003,Kim Yellow,2,1,1,1,1,1,1,1,60,0,0,405500000,0,10,0
211100401,2111004,Lawrence,2,1,1,1,1,1,1,0,1440,4014005,0,405900000,0,10,0
211100402,2111004,Lawrence,2,1,1,1,1,1,1,0,10080,4014005,0,405900000,0,10,0
211100403,2111004,Lawrence,2,1,1,1,1,1,1,0,21600,4014005,0,405900000,0,10,0
211100404,2111004,Lawrence,2,1,1,1,1,1,1,0,43200,4014005,0,405900000,0,10,0
211100405,2111004,Lawrence,2,1,1,1,1,1,1,0,72000,4014005,0,405900000,0,10,0
211100406,2111004,Lawrence,2,1,1,1,1,1,1,0,129600,4014005,0,405900000,0,10,0
211100501,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,1440,9203002,0,405500000,0,10,0
211100502,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,10080,9203002,0,405500000,0,10,0
211100503,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,21600,9203002,0,405500000,0,10,0
211100504,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,43200,9203002,0,405500000,0,10,0
211100505,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,72000,9203002,0,405500000,0,10,0
211100506,2111005,(Old)Jin_NA,2,1,1,1,1,1,1,0,129600,9203002,0,405500000,0,10,0
211100601,2111006,Rudolph,2,1,1,1,1,1,1,0,1440,0,0,405500000,0,10,0
211100602,2111006,Rudolph,2,1,1,1,1,1,1,0,10080,0,0,405500000,0,10,0
211100603,2111006,Rudolph,2,1,1,1,1,1,1,0,21600,0,0,405500000,0,10,0
211100604,2111006,Rudolph,2,1,1,1,1,1,1,0,43200,0,0,405500000,0,10,0
211100605,2111006,Rudolph,2,1,1,1,1,1,1,0,72000,0,0,405500000,0,10,0
211100701,2111007,Baraz,2,1,1,1,1,1,1,0,1440,4014006,0,405500000,0,10,0
211100702,2111007,Baraz,2,1,1,1,1,1,1,0,10080,4014006,0,405500000,0,10,0
211100703,2111007,Baraz,2,1,1,1,1,1,1,0,21600,4014006,0,405500000,0,10,0
211100704,2111007,Baraz,2,1,1,1,1,1,1,0,43200,4014006,0,405500000,0,10,0
211100705,2111007,Baraz,2,1,1,1,1,1,1,0,72000,4014006,0,405500000,0,10,0
211100706,2111007,Baraz,2,1,1,1,1,1,1,0,129600,4014006,0,405500000,0,10,0
211100801,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,1440,4014007,0,405900000,0,10,0
211100802,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,10080,4014007,0,405900000,0,10,0
211100803,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,21600,4014007,0,405900000,0,10,0
211100804,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,43200,4014007,0,405900000,0,10,0
211100805,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,72000,4014007,0,405900000,0,10,0
211100806,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,129600,4014007,0,405900000,0,10,0
211100810,2111008,Baraz_Plus,2,1,1,1,1,1,1,0,525600,4014007,0,405900000,0,10,0
211103501,2111035,Viktor,2,1,1,1,1,1,1,0,1440,9203001,0,405500000,0,10,0
211103502,2111035,Viktor,2,1,1,1,1,1,1,0,10080,9203001,0,405500000,0,10,0
211103503,2111035,Viktor,2,1,1,1,1,1,1,0,21600,9203001,0,405500000,0,10,0
211103504,2111035,Viktor,2,1,1,1,1,1,1,0,43200,9203001,0,405500000,0,10,0
211103505,2111035,Viktor,2,1,1,1,1,1,1,0,72000,9203001,0,405500000,0,10,0
211103506,2111035,Viktor,2,1,1,1,1,1,1,0,129600,9203001,0,405500000,0,10,0
211103510,2111035,Viktor,2,1,1,1,1,1,1,0,525600,9203001,0,405500000,0,10,0
211109801,2111098,Animal_Wolf,2,1,1,1,1,1,1,1,60,0,0,405500000,1,10,0
211109999,2111099,Igor,2,1,1,1,1,1,1,1,0,0,0,405500000,0,10,0
211200101,2112001,Gloria,2,1,1,2,1,2,1,0,1440,4014003,0,405500000,0,10,0
211200102,2112001,Gloria,2,1,1,2,1,2,1,0,10080,4014003,0,405500000,0,10,0
211200103,2112001,Gloria,2,1,1,2,1,2,1,0,21600,4014003,0,405500000,0,10,0
211200104,2112001,Gloria,2,1,1,2,1,2,1,0,43200,4014003,0,405500000,0,10,0
211200105,2112001,Gloria,2,1,1,2,1,2,1,0,72000,4014003,0,405500000,0,10,0
211200106,2112001,Gloria,2,1,1,2,1,2,1,0,129600,4014003,0,405500000,0,10,0
211200201,2112002,Briget,2,1,1,2,1,2,1,0,1440,4014002,0,405500000,0,10,0
211200202,2112002,Briget,2,1,1,2,1,2,1,0,10080,4014002,0,405500000,0,10,0
211200203,2112002,Briget,2,1,1,2,1,2,1,0,21600,4014002,0,405500000,0,10,0
211200204,2112002,Briget,2,1,1,2,1,2,1,0,43200,4014002,0,405500000,0,10,0
211200205,2112002,Briget,2,1,1,2,1,2,1,0,72000,4014002,0,405500000,0,10,0
211200206,2112002,Briget,2,1,1,2,1,2,1,0,129600,4014002,0,405500000,0,10,0
211200301,2112003,swat_woman_2,2,1,1,2,1,2,1,0,1440,0,0,405500000,0,10,0
211200302,2112003,swat_woman_2,2,1,1,2,1,2,1,0,10080,0,0,405500000,0,10,0
211200303,2112003,swat_woman_2,2,1,1,2,1,2,1,0,21600,0,0,405500000,0,10,0
211200304,2112003,swat_woman_2,2,1,1,2,1,2,1,0,43200,0,0,405500000,0,10,0
211200305,2112003,swat_woman_2,2,1,1,2,1,2,1,0,72000,0,0,405500000,0,10,0
211200401,2112004,Briget_Plus,2,1,1,2,1,2,1,0,1440,4014001,0,405900000,0,10,0
211200402,2112004,Briget_Plus,2,1,1,2,1,2,1,0,10080,4014001,0,405900000,0,10,0
211200403,2112004,Briget_Plus,2,1,1,2,1,2,1,0,21600,4014001,0,405900000,0,10,0
211200404,2112004,Briget_Plus,2,1,1,2,1,2,1,0,43200,4014001,0,405900000,0,10,0
211200405,2112004,Briget_Plus,2,1,1,2,1,2,1,0,72000,4014001,0,405900000,0,10,0
211200406,2112004,Briget_Plus,2,1,1,2,1,2,1,0,129600,4014001,0,405900000,0,10,0
211200410,2112004,Briget_Plus,2,1,1,2,1,2,1,0,525600,4014001,0,405900000,0,10,0
211200501,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,1440,4014008,0,405500000,0,10,0
211200502,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,10080,4014008,0,405500000,0,10,0
211200503,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,21600,4014008,0,405500000,0,10,0
211200504,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,43200,4014008,0,405500000,0,10,0
211200505,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,72000,4014008,0,405500000,0,10,0
211200506,2112005,Bikini_Melissa,2,1,1,2,1,2,1,0,129600,4014008,0,405500000,0,10,0
211200601,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,1440,4014004,0,405500000,0,10,0
211200602,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,10080,4014004,0,405500000,0,10,0
211200603,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,21600,4014004,0,405500000,0,10,0
211200604,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,43200,4014004,0,405500000,0,10,0
211200605,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,72000,4014004,0,405500000,0,10,0
211200606,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,129600,4014004,0,405500000,0,10,0
211200610,2112006,Gloria_Plus,2,1,1,2,1,2,1,0,525600,4014004,0,405500000,0,10,0
211200701,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,1440,3033001,0,405500000,0,10,0
211200702,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,10080,3033001,0,405500000,0,10,0
211200703,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,21600,3033001,0,405500000,0,10,0
211200704,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,43200,3033001,0,405500000,0,10,0
211200705,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,72000,3033001,0,405500000,0,10,0
211200706,2112007,SWAT_Nurse,2,1,1,2,1,2,1,0,129600,3033001,0,405500000,0,10,0
211300101,2113001,(Old)UV_Yoo Se Yoon,2,1,1,3,2,1,1,1,1440,3037001,0,409500000,0,11,0
211300102,2113001,(Old)UV_Yoo Se Yoon,2,1,1,3,2,1,1,1,10080,3037001,0,409500000,0,11,0
211300201,2113002,(Old)Mr.Mad,2,1,1,3,2,1,1,0,1440,9103001,0,409900000,0,11,0
211300202,2113002,(Old)Mr.Mad,2,1,1,3,2,1,1,0,10080,9103001,0,409900000,0,11,0
211300203,2113002,(Old)Mr.Mad,2,1,1,3,2,1,1,0,21600,9103001,0,409900000,0,11,0
211300204,2113002,(Old)Mr.Mad,2,1,1,3,2,1,1,0,43200,9103001,0,409900000,0,11,0
211300205,2113002,(Old)Mr.Mad,2,1,1,3,2,1,1,0,72000,9103001,0,409900000,0,11,0
211300301,2113003,Kim Black,2,1,1,3,2,1,1,1,60,0,0,409500000,0,11,0
